StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q16_11,Q16_12,Q16_13,Q16_14,Q16_15,Q16_16,Q16_17,Q16_18,Q17,Q18,Q19,Q20
2023-10-17 19:57:24,2023-10-17 20:21:26,Imported,67,1441,False,2024-01-05 23:44:54,R_3E5jkHKueETQbZk,anonymous,EN,1,25-34,Female,"Master's Degree (e.g. MA, MS, MBA, MEng)",Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)",All stages of life,"Speech teacher,Speech therapist",Very important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 19:36:15,2023-10-17 19:39:34,Imported,67,198,False,2024-01-05 23:44:54,R_3z7sVy6nccvOnn8,anonymous,EN,0.8999999761581421,45-54,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Moderately familiar,Not familiar at all,"Master's Degree (e.g. MA, MS)",School-aged children,Speech therapist,Moderately important,Minimal collaboration,Schools (e.g. k-12),,,,,,,,,,,,,,,,,,,,,,,,
2023-10-19 12:01:03,2023-10-19 12:01:31,Imported,38,28,False,2024-01-05 23:44:54,R_3kZX3PBZoOipFFI,anonymous,EN,0.8999999761581421,18-24,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Extremely familiar,Extremely familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-20 09:45:49,2023-10-20 09:48:43,Imported,67,173,False,2024-01-05 23:44:54,R_72mCdXKTtnN1BZk,anonymous,EN,1,25-34,Male,"Associates Degree (e.g. AA, AS)",No,No,Not familiar at all,Not familiar at all,"Master's Degree (e.g. MA, MS)",All stages of life,Speech teacher,Very important,Moderate collaboration,"Schools (e.g. k-12),Public Health Departments,Home Health Practices,Universities,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18 21:01:55,2023-10-18 21:12:05,Imported,5,609,False,2024-01-05 23:44:54,R_6hcgihyNakR5Dp4,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18 07:37:18,2023-10-18 14:06:19,Imported,67,23340,False,2024-01-05 23:44:54,R_4NuLpMXsaF4dmUS,anonymous,EN,0.800000011920929,35-44,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)","Infants/Newborns,School-aged children,Adults,All stages of life",Speech therapist,Extremely important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 20:23:28,2023-10-17 20:25:11,Imported,67,103,False,2024-01-05 23:44:54,R_6i2jLkIg5LeIcGq,anonymous,EN,0.800000011920929,25-34,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)","Infants/Newborns,School-aged children,Adults,All stages of life",Speech therapist,Extremely important,Extensive collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 18:34:11,2023-10-17 18:35:52,Imported,67,101,False,2024-01-05 23:44:54,R_78UfsZHugkU5D7M,anonymous,EN,0.800000011920929,25-34,Male,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)",All stages of life,Speech therapist,Moderately important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 21:43:46,2023-10-17 21:44:35,Imported,57,49,False,2024-01-05 23:44:54,R_8DoJxX8uKITTLg2,anonymous,EN,0.8999999761581421,25-34,Female,"Master's Degree (e.g. MA, MS, MBA, MEng)",Yes,No,Extremely familiar,Extremely familiar,"Master's Degree (e.g. MA, MS)",All stages of life,Speech Language Pathologist,Extremely important,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18 14:31:47,2023-10-18 14:32:43,Imported,5,56,False,2024-01-05 23:44:54,R_9XFJTR9QFGqlgcS,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 18:08:28,2023-10-17 18:09:53,Imported,67,85,False,2024-01-05 23:44:54,R_9taxdJcjWCSQmJo,anonymous,EN,0.8999999761581421,18-24,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Moderately familiar,Not familiar at all,"Master's Degree (e.g. MA, MS)",All stages of life,Speech therapist,Very important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Universities,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 18:14:01,2023-10-17 18:14:33,Imported,19,32,False,2024-01-05 23:44:54,R_cYn1R66wa0wQ2qy,anonymous,EN,1,18-24,Male,"Bachelor's Degree (e.g. BA, BS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 19:36:35,2023-10-17 19:36:59,Imported,19,23,False,2024-01-05 23:44:54,R_4OsyiLSfBcrxgSq,anonymous,EN,1,18-24,Male,"Master's Degree (e.g. MA, MS, MBA, MEng)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18 13:36:17,2023-10-18 13:37:48,Imported,67,91,False,2024-01-05 23:44:54,R_afmkHTCmO7iGyP4,anonymous,EN,0.800000011920929,55-64,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Not familiar at all,Not familiar at all,"Master's Degree (e.g. MA, MS)",All stages of life,Speech therapist,Extremely important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Home Health Practices,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-10-19 22:55:28,2023-10-19 23:08:33,Imported,67,784,False,2024-01-05 23:44:54,R_0GSuoA7otn4DsTI,anonymous,EN,1,18-24,Male,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Very familiar,Very familiar,"Master's Degree (e.g. MA, MS)","Infants/Newborns,School-aged children","Speech therapist,Speech Language Pathologist",Very important,Minimal collaboration,"Schools (e.g. k-12),Private Practices,Public Health Departments,Early Intervention Practices",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 18:40:42,2023-11-02 18:44:44,Imported,67,241,False,2024-01-05 23:44:54,R_0qEB4psZKdo0OvI,anonymous,EN,1,55-64,Female,"Some college, but no degree",Yes,No,Very familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)",All stages of life,Speech therapist,Very important,Minimal collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 16:19:20,2023-11-02 16:23:10,Imported,67,230,False,2024-01-05 23:44:54,R_3EtvV95HJzMOoSi,anonymous,EN,0.8999999761581421,45-54,Female,High school diploma or GED,Yes,No,Very familiar,Very familiar,"Master's Degree (e.g. MA, MS)","School-aged children,Adults",Speech therapist,Very important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 16:07:53,2023-11-02 16:12:13,Imported,67,260,False,2024-01-05 23:44:54,R_3VIuXYl3hayool0,anonymous,EN,0.8999999761581421,45-54,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Extremely familiar,Extremely familiar,"Bachelor's Degree (e.g. BA, BS)",All stages of life,Speech therapist,Extremely important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 08:43:53,2023-11-03 08:47:01,Imported,67,187,False,2024-01-05 23:44:54,R_3eqoVZh1mkX9b14,anonymous,EN,1,55-64,Male,High school diploma or GED,No,No,Not familiar at all,Not familiar at all,"Bachelor's Degree (e.g. BA, BS)",All stages of life,"Speech teacher,Speech therapist",Very important,Extensive collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Home Health Practices,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 08:09:57,2023-11-03 08:13:44,Imported,67,227,False,2024-01-05 23:44:54,R_51GkpwVY72EUsf4,anonymous,EN,1,45-54,Male,"Some college, but no degree",Yes,No,Not familiar at all,Not familiar at all,"Doctorate Degree (e.g. PhD, EdD",School-aged children,Speech therapist,Moderately important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 20:02:11,2023-11-03 20:06:19,Imported,67,247,False,2024-01-05 23:44:54,R_9TtmyooJwZJABG6,anonymous,EN,0.4000000059604645,45-54,Female,"Associates Degree (e.g. AA, AS)",Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)","School-aged children,Adults",Speech therapist,Moderately important,Minimal collaboration,"Hospitals,Residential Health Care Facilities (e.g. assisted living facilities),Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-20 14:51:05,2023-11-20 14:51:29,Imported,5,23,False,2024-01-05 23:44:54,R_a2Y44EFFEGWoat8,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 21:14:14,2023-11-02 21:17:31,Imported,67,196,False,2024-01-05 23:44:54,R_8lc8g11RJAt6lts,anonymous,EN,0.8999999761581421,25-34,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)",All stages of life,Speech Language Pathologist,Very important,Extensive collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 22:19:08,2023-11-03 22:20:24,Imported,67,75,False,2024-01-05 23:44:54,R_bJeYKvj1lK8j2Xs,anonymous,EN,0.699999988079071,25-34,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)",All stages of life,Speech Language Pathologist,Very important,Minimal collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-04 05:50:45,2023-11-04 06:00:51,Imported,67,606,False,2024-01-05 23:44:54,R_3C7ZCiNdn3MoG2i,anonymous,EN,0.8999999761581421,35-44,Female,High school diploma or GED,Yes,No,Moderately familiar,Moderately familiar,"Master's Degree (e.g. MA, MS)",School-aged children,Speech Language Pathologist,Moderately important,Minimal collaboration,"Schools (e.g. k-12),Hospitals,Private Practices,Public Health Departments,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 23:53:25,2023-11-02 23:58:53,Imported,67,327,False,2024-01-05 23:44:54,R_3Ov0mI0UNkgxdmm,anonymous,EN,0.8999999761581421,45-54,Female,"Associates Degree (e.g. AA, AS)",Yes,No,Moderately familiar,Not familiar at all,"Master's Degree (e.g. MA, MS)",All stages of life,Speech Language Pathologist,Extremely important,Minimal collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Home Health Practices,Universities,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 19:36:57,2023-11-02 19:38:57,Imported,67,119,False,2024-01-05 23:44:54,R_3t0xDCjIiBHJ14O,anonymous,EN,0.8999999761581421,55-64,Female,"Associates Degree (e.g. AA, AS)",Yes,No,Not familiar at all,Not familiar at all,"Bachelor's Degree (e.g. BA, BS)",All stages of life,Speech teacher,Very important,Moderate collaboration,"Schools (e.g. k-12),Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 05:06:30,2023-11-03 05:09:18,Imported,67,167,False,2024-01-05 23:44:54,R_7VTbBG39JL8lL3E,anonymous,EN,0.8999999761581421,45-54,Female,High school diploma or GED,Yes,No,Moderately familiar,Moderately familiar,"Doctorate Degree (e.g. PhD, EdD",All stages of life,Speech teacher,Very important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Private Practices",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 20:22:57,2023-11-03 20:25:12,Imported,67,135,False,2024-01-05 23:44:54,R_80teYx22xosIGFw,anonymous,EN,0.699999988079071,55-64,Female,"Associates Degree (e.g. AA, AS)",Yes,No,Not familiar at all,Not familiar at all,"Associate's Degree (e.g. AA, AS)",All stages of life,"Speech therapist,Speech Language Pathologist",Very important,No collaboration,"Schools (e.g. k-12),Hospitals,Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Universities,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 14:30:16,2023-11-03 14:31:38,Imported,67,81,False,2024-01-05 23:44:54,R_9ujfqn6ndwt3crA,anonymous,EN,1,25-34,Female,"Associates Degree (e.g. AA, AS)",Yes,No,Moderately familiar,Very familiar,"Master's Degree (e.g. MA, MS)",All stages of life,Speech Language Pathologist,Very important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Residential Health Care Facilities (e.g. assisted living facilities),Home Health Practices,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 16:41:02,2023-11-02 16:49:25,Imported,57,502,False,2024-01-05 23:44:54,R_cx0jVh2a38mceKW,anonymous,EN,0.800000011920929,45-54,Female,"Associates Degree (e.g. AA, AS)",Yes,No,Not familiar at all,Not familiar at all,"Master's Degree (e.g. MA, MS)",School-aged children,"Speech teacher,Speech therapist",Moderately important,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 12:01:52,2023-11-03 12:07:04,Imported,67,312,False,2024-01-05 23:44:54,R_3I7ENv8BIPowUfQ,anonymous,EN,0.8999999761581421,45-54,Female,"Master's Degree (e.g. MA, MS, MBA, MEng)",Yes,No,Extremely familiar,Extremely familiar,"Master's Degree (e.g. MA, MS)",All stages of life,Speech therapist,Very important,Minimal collaboration,"Schools (e.g. k-12),Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Private Corporations,Home Health Practices,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 16:00:14,2023-11-02 16:02:03,Imported,38,109,False,2024-01-05 23:44:54,R_3vLXPkTqzQVfIhM,anonymous,EN,1,45-54,Female,"Bachelor's Degree (e.g. BA, BS)",Yes,Yes,Very familiar,Very familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-04 08:26:33,2023-11-04 08:28:11,Imported,67,97,False,2024-01-05 23:44:54,R_5nhCbGCreM6D4JU,anonymous,EN,1,45-54,Female,"Associates Degree (e.g. AA, AS)",Yes,Yes,Not familiar at all,Not familiar at all,"Bachelor's Degree (e.g. BA, BS)",All stages of life,Speech therapist,Extremely important,Extensive collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Public Health Departments,Private Corporations,Home Health Practices,Universities,Early Intervention Practices,Preschools,Prisons",,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 21:37:40,2023-11-03 21:44:09,Imported,67,388,False,2024-01-05 23:44:54,R_6gQoHKn7nA9y3Fs,anonymous,EN,0.699999988079071,45-54,Female,"Master's Degree (e.g. MA, MS, MBA, MEng)",Yes,No,Moderately familiar,Moderately familiar,"Bachelor's Degree (e.g. BA, BS)",All stages of life,Speech Language Pathologist,Very important,Moderate collaboration,"Schools (e.g. k-12),Hospitals,Nonresidential Health Care Facilities (e.g. doctor's office),Private Practices,Residential Health Care Facilities (e.g. assisted living facilities),Home Health Practices,Early Intervention Practices,Preschools",,,,,,,,,,,,,,,,,,,,,,,,
